author,comment,time,likes,clean_comment
@cruella2593,"4:47 muka jahat amat, tapi dari minut 5:11 bagi pendapat saya lah ada muka2 yg mungkin tak setuju",2 bulan yang lalu (diedit),0,muka jahat minut pendapat lah muka yg mungkin tak setuju
@PutriAdelia-r8f,"Sdr sdr skrg  jgn mau pilih  calon DPR dari artis    itu cmn memperkaya dirix aja  ,tdk mikir   rakyat , Ahy   skrg km omong bgitu  ,Ahy km jgk tdk px malu  , menghina p jokowi tp jd jongosx p jokowi mau , p sby masih berkuasa  indonesia timur tdk pernah di bangun 😂😂😂😂",2 bulan yang lalu,0,sdr sdr skrg jgn mau pilih calon dpr artis cmn memperkaya dirix aja tdk mikir rakyat ahy skrg km omong bgitu ahy km jgk tdk px malu menghina p jokowi tp jd jongosx p jokowi mau p sby berkuasa indonesia timur tdk pernah bangun
@TansriFiz-z6x,"sakit hati gw ngeliat saat beberapa ekor monkey itu joget ,kayak (B A)",2 bulan yang lalu,0,sakit hati gw ngeliat beberapa ekor monkey joget kayak b a
@antonmeningan,"pemerintah RI tidak dapat dilanjutkan,  bkn hanya DPR dibubarkan,  pak prabowo pun diganti , kembalikn ke jokowi",2 bulan yang lalu,0,pemerintah ri dilanjutkan bkn dpr dibubarkan pak prabowo diganti kembalikn jokowi
@RezaBisma-sp7uw,Muka Eko patriood dn si kyaaaa paling girang,2 bulan yang lalu,0,muka eko patriood dn si kyaaaa paling girang
@zulfikarvivo5529,Demo itu Sudah Lama. Di Rencana kan. Gak Suka dgn Pemerintah. Era Prabowo Gibran. Seharus Nya. Prabowo. Menangkap. Biang Kerok. Nya siapa yg jd penghianat ini,2 bulan yang lalu,0,demo lama rencana kan gak suka dgn pemerintah era prabowo gibran seharus nya prabowo menangkap biang kerok nya siapa yg jd penghianat
@MusTikawati-y4p,PKI ber muculan,2 bulan yang lalu,0,pki ber muculan
@mistawati-c9i,"Anggota DPR ny ga mutu, maklum sarang artis yg g punya ilmu, punya ny joget, ngelawak, Indonesia mau di bawa kemana?",2 bulan yang lalu,0,anggota dpr ny ga mutu maklum sarang artis yg g punya ilmu punya ny joget ngelawak indonesia mau bawa
@KarYono-z5w,Yang pake jilbab itu copot juga,2 bulan yang lalu,0,pake jilbab copot
@ramadarma3453,"Itu org PDI yg joget ga di pecat,itu si andreas ,Bambang pacul ga di kluarin",2 bulan yang lalu,0,org pdi yg joget ga pecatitu si andreas bambang pacul ga kluarin
@AnggelPutraPratama28,"Kalau gaji ya jangan dibandingkan antara buruh dan DPR.
Kalau mau membandingkan ya gaji DPR Indonesia dengan DPR Amerika atau Eropa Barat. Baru tepat",13 hari yang lalu,0,kalau gaji jangan dibandingkan buruh dpr kalau mau membandingkan gaji dpr indonesia dpr amerika eropa barat baru tepat
@alexandermik1194,"Indonesia full of natural resources but The most corrupted country in South East Asia, their parliament member's salaries are raised but the people are suffering, high taxes and rising prices, barely making anything to survive. 
It's time Indonesian rise and take take their country from the greedy corrupted government, family members and cronies of weasels dancing.",2 bulan yang lalu,0,indonesia full of natural resources but the most corrupted country in south east asia their parliament members salaries are raised but the people are suffering high taxes and rising prices barely making anything to survive its time indonesian rise and take take their country from the greedy corrupted government family members and cronies of weasels dancing
@efrizalcaniago-v5c,"Yang demo ditanggal 31 yang didatangi siapa, coba baca Q.S: 36 ayat 31 👍",2 bulan yang lalu,0,demo ditanggal didatangi siapa coba baca qs ayat
@hjmustofa1070,Lebih baek bunamin DPR Dan KPOLRI itu semua dalangnya jokowi dan gibran,2 bulan yang lalu,0,lebih baek bunamin dpr kpolri semua dalangnya jokowi gibran
@ahmadandhikaefendy,Semua gara gara prabowo yg suka joget.dan di tiru anak buah dan pendukung nya,2 bulan yang lalu,0,semua gara gara prabowo yg suka jogetdan tiru anak buah pendukung nya
@Deif311,Coret merah nasdem pdip BERNAHAY KALO MEMILIH,2 bulan yang lalu,0,coret merah nasdem pdip bernahay kalo memilih
@ViVo-zd8dx,"Sekarang Prabowo menuduh para koroptor sendiri yang membiayai demo untuk menuntut undang-undang hukuman mati terhadap para koroptor sendiri, jadi tuntutan hukuman mati itu tidak akan ditunaikan karena dibiayai oleh koroptor sendiri......😁😁😁😁 Putar alam... untuk putar belit",2 bulan yang lalu,0,sekarang prabowo menuduh koroptor sendiri membiayai demo menuntut undangundang hukuman mati koroptor sendiri jadi tuntutan hukuman mati ditunaikan dibiayai koroptor sendiri putar alam putar belit
@toshibal640,TARIAN GENJER GENJER:face-blue-smiling::face-blue-smiling::face-blue-smiling:,2 bulan yang lalu,0,tarian genjer genjerfacebluesmilingfacebluesmilingfacebluesmiling
@AndiSaputra-v2c,Wkwkwkwk untuk anggota DPR berterima kasih lah kepada si wowok 😂😂😂 jdi kena kalian semua kan wkkwk kalian juga sih udah di gaji gede di awal eeh malah rakus tamak dan songong joget2😂 emng jaman nya si wowok di jogetin aja,2 bulan yang lalu,0,wkwkwkwk anggota dpr berterima kasih lah si wowok jdi kena kalian semua kan wkkwk kalian sih udah gaji gede awal eeh malah rakus tamak songong joget emng jaman nya si wowok jogetin aja
@isyahamdan6470,Anjing  joget,2 bulan yang lalu,0,anjing joget
@piye26,"Yg joget ria, dipecat dulu karena sdh menjadi pemeran utama kericuhan di tanah air ❤❤😂😂😂 gmn menurun anda semua ?? rakyat butuh wakil yg dipilih benar Benar yg aspiratif....bukan datang, duduk, diam, duit (4D)",2 bulan yang lalu,0,yg joget ria dipecat dulu sdh menjadi pemeran utama kericuhan tanah air gmn menurun semua rakyat butuh wakil yg dipilih benar benar yg aspiratifbukan datang duduk diam duit d
@filmais3741,"Setuju.... 
Tahun 2029...
JANGAN PILIH CALEG... 
Dari Partai Manapun...",2 bulan yang lalu,0,setuju tahun jangan pilih caleg partai manapun
@ismaillawellu612,Indonesia bubar 2030.,2 bulan yang lalu,0,indonesia bubar
@Bagongbotak-m5q,Presiden nya masih hebat Jokowi jauh,2 bulan yang lalu,0,presiden nya hebat jokowi jauh
@AhmadAzizi-c7c,Jika pak Ganjar sama pak Mahfud jadi gak mungkin gtu 😂 bahagia dipenderitaan wargaa 😂😂😂  yg kaya semakin kaya yg miskin semakin ambruk 😂😢,2 bulan yang lalu (diedit),0,pak ganjar sama pak mahfud jadi gak mungkin gtu bahagia dipenderitaan wargaa yg kaya semakin kaya yg miskin semakin ambruk
@NayziaKahiza,"Lagian ngapain lo bawa2 musik di kantor DPR, emang kawinan apa",2 bulan yang lalu,0,lagian ngapain lo bawa musik kantor dpr emang kawinan apa
,"Pengarahan opini ini...demo bukan karena joget..
Karena pajak ga ngotak, mentri2 ngebacot asal2n, dewan ga pro rakyat, presiden kaya ga tau masalah sebenarnya dimasyarakat...

Berita2 begini bikin opini simpang siur. Bikin berita yg objektif pro rakyat lah...",2 bulan yang lalu,0,pengarahan opini inidemo bukan joget pajak ga ngotak mentri ngebacot asaln dewan ga pro rakyat presiden kaya ga tau masalah sebenarnya dimasyarakat berita begini bikin opini simpang siur bikin berita yg objektif pro rakyat lah
@MahliAhmad-i7x,"Ahmad Sahroni , Eko Patrio , Uya Kuya dan anggota DPR yg lain nya jangan bersedih berjoget lagi dan bersuka ria lagi. Ini semua nya gara2  omongan  kamu semua nya.",2 bulan yang lalu,0,ahmad sahroni eko patrio uya kuya anggota dpr yg nya jangan bersedih berjoget bersuka ria semua nya gara omongan kamu semua nya
@akagaminosugi8923,"Itu MAK LAMPIR KERUDUNG MERAH, jual ke KAMBOJA.
ODGJ (ORANG DUKUNG GIBRAN-JOKOWI)",2 bulan yang lalu,0,mak lampir kerudung merah jual kamboja odgj orang dukung gibranjokowi
@bhadixhunter3240,Badut penghibur ya gtu,2 bulan yang lalu,0,badut penghibur gtu
@YantiMilda,"Kalau menurutku, kayaknya wajarlah kalau Eko dan uya joget Emang kebiasaannya slalu joget artis komedian, kalau fasia ungu sih dilihat dari karakter dan pembawaannya yg alim2 gitu  , ya gak mungkinlah dia mau joget2 bgtu, jdi salahnya mereka di mana sih kira2,ini menurut sy Lo yaah, entah menurut kalian bagaimana, jujur sy pribadi kecewa dengan apa yg terjadi dengan rumah yg di rusak massa.. ini terlalu berlebihan dan sangat TDK pantas untuk di lakukan.",2 bulan yang lalu,0,kalau menurutku kayaknya wajarlah kalau eko uya joget emang kebiasaannya slalu joget artis komedian kalau fasia ungu sih dilihat karakter pembawaannya yg alim gitu gak mungkinlah mau joget bgtu jdi salahnya mana sih kiraini sy lo yaah entah kalian bagaimana jujur sy pribadi kecewa apa yg terjadi rumah yg rusak massa terlalu berlebihan sangat tdk pantas lakukan
@SuwonoMono-r2y,Itulah sebabnya selalu membuat berita hoax OMON OMON pensiunan itu orang sudah tua dibohongin DPR senang' berjoget joget kalau sudah kena karma dari Allah SWT baru tau,2 bulan yang lalu,0,sebabnya selalu membuat berita hoax omon omon pensiunan orang tua dibohongin dpr senang berjoget joget kalau kena karma allah swt baru tau
@im4u-r2g,"kerajaan musnah, ekonomi hancur....rakyat habis cerita",2 bulan yang lalu,0,kerajaan musnah ekonomi hancurrakyat habis cerita
@SabrinaTata-lj5te,"Hanya karna joget gembira di gedung dpr  .imbasnya di demo . 
 Bukanya setelah vidio salah  di uplod minta maaf klarifikasi . Mlh bikin konten  pamer sound . Ohalah eko""  
Itu  lagian npa pàke acara pnutup pake lagu maumere sgala",2 bulan yang lalu,0,karna joget gembira gedung dpr imbasnya demo bukanya vidio salah uplod minta maaf klarifikasi mlh bikin konten pamer sound ohalah eko lagian npa pke acara pnutup pake lagu maumere sgala
@indRa_Rif,Joget joget mirip PKI zaman dulu,2 bulan yang lalu,0,joget joget mirip pki zaman dulu
@Hamamiyusuf5,"Yg boleh joget itu hanya iriana dan jokowi.... Setiap ada acara iriana dan jokowi joget2 kok ga diprotes ya?? Berarti yg protes itu geng oslo... Orang lain ga boleh joget yg boleh joget hanya geng oslo...Wkwkwk....rezim jokowi itu lebih sadis dan lebih kejam kepada rakyat uu omnibus law, kasus rempang, reklamasi, psn, pik1, pik2, BSD dll...tanah rakyat dirampas itu...",2 bulan yang lalu (diedit),0,yg joget iriana jokowi acara iriana jokowi joget kok ga diprotes berarti yg protes geng oslo orang ga joget yg joget geng oslowkwkwkrezim jokowi lebih sadis lebih kejam rakyat uu omnibus law kasus rempang reklamasi psn pik pik bsd dlltanah rakyat dirampas
@SuliyantiKunSantoso-tk3ko,"Aku engga enak, tapi ntar tak hapus.
Si Uya Kuya tu ngapain? Usaha mungkin, nyari duit.
Uya Kuya itu dulunya penyanyi Rap,bertiga,
di Bandung dulu Tofu terkenal sekali, Hits nya Radio Ardan ...orangnya tu aslinya engga gitu banget.engga mungkin kayak gitu...anak Unpar kalo engga salah.
Nah kalo si Eko Patrio, sssttt...amit2 jabang bayi,,,kampungan sekali! Dia itu sudah lama berduit,punya karir artis lah...masa masih amit2 sebegitunya, seperti orang kaya baru!
Banyak yang benci,marah loh...ihhh!",2 bulan yang lalu,0,aku engga enak ntar tak hapus si uya kuya tu ngapain usaha mungkin nyari duit uya kuya penyanyi rapbertiga bandung dulu tofu terkenal sekali hits nya radio ardan orangnya tu aslinya engga gitu bangetengga mungkin kayak gituanak unpar kalo engga salah nah kalo si eko patrio ssstttamit jabang bayikampungan sekali lama berduitpunya karir artis lahmasa amit sebegitunya orang kaya baru banyak bencimarah lohihhh
@Ngadiman-b7g,Gomballl,2 bulan yang lalu,0,gomballl
@SuperNina73,Probowo fail …. Jokowi better,2 bulan yang lalu,0,probowo fail jokowi better
@PutuGalih-o9k,"we....kok ceritanya bawa2 pak Jokowi, bawa2  ijasah palsu nanti Lo diminta nunjukin bukti ijasah palsu Lo cengengesan",2 bulan yang lalu,0,wekok ceritanya bawa pak jokowi bawa ijasah palsu lo diminta nunjukin bukti ijasah palsu lo cengengesan
@AnggelPutraPratama28,"Sebenarnya kesejahteraan anggota DPR di Indonesia baik DPR Daerah maupun Pusat kurang memadai dan cenderung terlalu sederhana.
Sebagai anak seorang anggota DPRD bapak saya sering mengeluhkan kecilnya gaji dan tunjangan wakil rakyat. Mustinya DPRD Kabupaten setiap anggota DPR diberikan mobil SUV terbaru gratis dari negara untuk menunjang kinerja. Atau diberikan rumah premium di daerah tersebut.",13 hari yang lalu,0,sebenarnya kesejahteraan anggota dpr indonesia baik dpr daerah maupun pusat kurang memadai cenderung terlalu sederhana anak seorang anggota dprd bapak sering mengeluhkan kecilnya gaji tunjangan wakil rakyat mustinya dprd kabupaten anggota dpr diberikan mobil suv terbaru gratis negara menunjang kinerja diberikan rumah premium daerah tersebut
@andwikarivan,"Makanya pelawak artis jgn jd dpr lahh, salah netisen juga diiming-imingi susu gratis sembako gratis, ada orang terkenal langsung terpengaruh. Giliran anis dituduh radikal lahhh",2 bulan yang lalu,0,makanya pelawak artis jgn jd dpr lahh salah netisen diimingimingi susu gratis sembako gratis orang terkenal langsung terpengaruh giliran anis dituduh radikal lahhh
@zainiabdullah621,"Indonesia Demo the CIA, USAID and also the US NED(National Endowment for Demicracy) in action !

WHAT'S REALLY UP WITH THE RIOTS IN INDONESIA 🇮🇩? 

America 🇺🇸! Why? 
By Daniel Long

Indonesia, the world’s 4th most populated country, has pursued industrialization, energy security, and technological independence. It ranks 12th in the world among Manufacturing Value Added (MVA) countries. In January, it officially became a full member of BRICS, joining the Global Majority in abandoning the U.S. dollar-dominated economic order. Indonesia has successfully rejected the Western neoliberal doctrines of de-industrialization and import dependency that have kept much of the region poor and underdeveloped. By adopting an independent foreign policy and refusing to follow Washington’s “Pivot” agenda to decouple from China, it has built a self-sufficient middle-class population in ASEAN. For the Americans, Indonesia is an obstacle, as it will not back them when they eventually decide to go to war with China over Taiwan.

Indonesian rights groups and media organizations such as Remotivi, Project Multatuli, and Jakarta Legal Aid, which back the riots against the year-old government of President Prabowo Subianto and condemn the police, are funded by the U.S. National Endowment for Democracy (NED), an NGO financed by the U.S. government. Allan Weinstein, one of NED’s co-founders, once admitted it was doing the work of the CIA, the premier U.S. spy agency. Project Multatuli even acknowledges on its website its collaboration with the liberal billionaire destabilizer George Soros–owned Open Society Foundations. In March, a report by Mongabay mentioned Remotivi and Project Multatuli losing funding as a result of freezes imposed by the Trump administration on NED programs. The International Republican Institute (IRI), headquartered in Washington, is a core component of NED and works hand-in-hand to destabilize governments that defy U.S. dictates.

Behind the appearance of organic protests by ordinary workers lies the hidden hand of neocolonial American destabilizers. Their agenda is to deploy useful idiots to disrupt peace and order, with the ultimate goal of crippling Indonesia’s economy and undermining its sovereignty. The playbook is simple: stir up a mob to attack the authorities, then have activist media, NGOs, and journalists frame law enforcement’s response as “abuses,” conditioning more unsuspecting civilians to join the protests. In this way, these subversive entities brand the riots as triumphs of democracy: civil society’s defiance of a supposed dictatorship.

Indonesia’s foreign policy balances regional interdependence and superpower trade relations while keeping national interest as the highest priority. Every negotiation is leveraged to benefit its people. Obsolete Cold War ideology, partisan politics, or Washington’s pressures do not dictate Jakarta’s decisions. As a modern, sovereign nation-state, Indonesia commands the respect it is owed. Its leaders are forward-thinking, visionary, competent, and possess strong political will; qualities the West finds threatening.

Indonesia banned raw nickel exports in 2020, ending decades of selling resources cheaply to the West. The new rule was clear: if you want Indonesian nickel, process it here and create jobs for Indonesians. This policy forced foreign companies to build smelters and EV battery factories on Indonesian soil. The EU sued them at the WTO. The U.S. quickly produced a report accusing Indonesia’s nickel industry of child labor abuses. Still, Jakarta stood its ground. Now, Indonesia is poised to become one of the world’s largest EV battery producers. China, the world’s biggest EV manufacturer, took the offer seriously. Giants like CATL and Tsingshan Holding Group invested billions to build smelters, cathode plants, and battery factories in Sulawesi and Morowali. These projects created thousands of jobs, transferred technology, trained local engineers, and built an entire EV ecosystem from mining to assembly.

Indonesia also negotiated a joint oil exploration deal with China in the Natuna Sea despite overlapping territorial claims. The result: a win-win solution enabling mutual development while avoiding military confrontation. Jakarta further partnered with Beijing to construct a high-speed rail line. Today, the Jakarta-Bandung bullet train runs at 350 km/h, cutting travel time from three hours to forty minutes. It is Southeast Asia’s first modernized public mass transit system.

Indonesia refused to join the U.S. sanctions regime against Russia. Instead, through its state-owned oil giant Pertamina, it purchased Russian oil at significant discounts, ensuring affordable fuel and steady energy security. Ignoring Western political pressure, Pertamina expanded refining capacity using cheap Russian crude, modernized refineries, exported fuel competitively, and shielded the economy from global price volatility. The Karimun oil hub in the Riau Islands became a transshipment center for Russian crude, with tankers offloading oil there for redistribution across ASEAN.

When the Trump administration threatened a 35% tariff on Indonesian exports, President Prabowo Subianto didn’t dispatch an entourage or beg Washington for concessions. He simply picked up the phone and spoke directly to Donald Trump. A single 17-minute call was enough to secure a deal lowering the tariff rate to 19%.

Jakarta is also staunchly pro-Palestine. Earlier this month, it condemned Israel’s plan to occupy Gaza, called on the UN Security Council to stop Israel’s genocide, and urged nations to recognize Palestine as a state. In April, President Subianto even announced that Indonesia was ready to shelter Palestinians displaced by the Zionist regime.

Finally, Jakarta stood up to Silicon Valley. It mandated that 30% of components for smartphones sold in Indonesia must be locally produced. This effectively banned new iPhones from entering the market. Apple, unwilling to lose access, invested in R&D centers in Jakarta, Surabaya, and Batam, launched training programs for local youth, and established assembly and production operations in the country. As a result, Indonesia developed a domestic manufacturing and tech ecosystem instead of remaining a mere importer.

The inorganic unrest in Indonesia is not about democracy, rights, or freedom but an example of Washington’s old imperial tricks. The United States cannot tolerate a Global South nation that refuses to kneel, develops its own industries, trades with China and Russia on equal footing, asserts its sovereignty in ASEAN, and refuses to be bullied into abandoning Palestine. Jakarta’s rise terrifies the West because it exposes the myth that prosperity can only come by following World Bank and IMF dictates. What America brands as “civil society movements” are in reality outsourced operations of destabilization designed to manufacture chaos and exploit real grievances.

What they are doing to Jakarta today, they already did to Manila forty years ago with EDSA. America cannot allow a region of sovereign states to rise outside its orbit. That is why Indonesia is under attack, and that is why all of ASEAN must see through the sham because if Jakarta falls, the rest of the region will be next: either in a war that will kill millions or  continued Western economic and industrial hegemony.

Daniel Long writes for various newspapers and journals on geopolitics, including the Manila Times and Asian Century Journal, he has represented the Philippines in multiple delegations to China—as a press, youth, and social media influencer delegate—and previously served as a speechwriter for Senator Imee Marcos.",2 bulan yang lalu,0,indonesia demo the cia usaid and also the us nednational endowment for demicracy in action whats really up with the riots in indonesia america why by daniel long indonesia the worlds th most populated country has pursued industrialization energy security and technological independence it ranks th in the world among manufacturing value added mva countries in january it officially became a full member of brics joining the global majority in abandoning the us dollardominated economic order indonesia has successfully rejected the western neoliberal doctrines of deindustrialization and import dependency that have kept much of the region poor and underdeveloped by adopting an independent foreign policy and refusing to follow washingtons pivot agenda to decouple from china it has built a selfsufficient middleclass population in asean for the americans indonesia is an obstacle as it will not back them when they eventually decide to go to war with china over taiwan indonesian rights groups and media organizations such as remotivi project multatuli and jakarta legal aid which back the riots against the yearold government of president prabowo subianto and condemn the police are funded by the us national endowment for democracy ned an ngo financed by the us government allan weinstein one of neds cofounders once admitted it was doing the work of the cia the premier us spy agency project multatuli even acknowledges on its website its collaboration with the liberal billionaire destabilizer george sorosowned open society foundations in march a report by mongabay mentioned remotivi and project multatuli losing funding as a result of freezes imposed by the trump administration on ned programs the international republican institute iri headquartered in washington is a core component of ned and works handinhand to destabilize governments that defy us dictates behind the appearance of organic protests by ordinary workers lies the hidden hand of neocolonial american destabilizers their agenda is to deploy useful idiots to disrupt peace and order with the ultimate goal of crippling indonesias economy and undermining its sovereignty the playbook is simple stir up a mob to attack the authorities then have activist media ngos and journalists frame law enforcements response as abuses conditioning more unsuspecting civilians to join the protests in this way these subversive entities brand the riots as triumphs of democracy civil societys defiance of a supposed dictatorship indonesias foreign policy balances regional interdependence and superpower trade relations while keeping national interest as the highest priority every negotiation is leveraged to benefit its people obsolete cold war ideology partisan politics or washingtons pressures do not dictate jakartas decisions as a modern sovereign nationstate indonesia commands the respect it is owed its leaders are forwardthinking visionary competent and possess strong political will qualities the west finds threatening indonesia banned raw nickel exports in ending decades of selling resources cheaply to the west the new rule was clear if you want indonesian nickel process it here and create jobs for indonesians this policy forced foreign companies to build smelters and ev battery factories on indonesian soil the eu sued them at the wto the us quickly produced a report accusing indonesias nickel industry of child labor abuses still jakarta stood its ground now indonesia is poised to become one of the worlds largest ev battery producers china the worlds biggest ev manufacturer took the offer seriously giants like catl and tsingshan holding group invested billions to build smelters cathode plants and battery factories in sulawesi and morowali these projects created thousands of jobs transferred technology trained local engineers and built an entire ev ecosystem from mining to assembly indonesia also negotiated a joint oil exploration deal with china in the natuna sea despite overlapping territorial claims the result a winwin solution enabling mutual development while avoiding military confrontation jakarta further partnered with beijing to construct a highspeed rail line today the jakartabandung bullet train runs at kmh cutting travel time from three hours to forty minutes it is southeast asias first modernized public mass transit system indonesia refused to join the us sanctions regime against russia instead through its stateowned oil giant pertamina it purchased russian oil at significant discounts ensuring affordable fuel and steady energy security ignoring western political pressure pertamina expanded refining capacity using cheap russian crude modernized refineries exported fuel competitively and shielded the economy from global price volatility the karimun oil hub in the riau islands became a transshipment center for russian crude with tankers offloading oil there for redistribution across asean when the trump administration threatened a tariff on indonesian exports president prabowo subianto didnt dispatch an entourage or beg washington for concessions he simply picked up the phone and spoke directly to donald trump a single minute call was enough to secure a deal lowering the tariff rate to jakarta is also staunchly propalestine earlier this month it condemned israels plan to occupy gaza called on the un security council to stop israels genocide and urged nations to recognize palestine as a state in april president subianto even announced that indonesia was ready to shelter palestinians displaced by the zionist regime finally jakarta stood up to silicon valley it mandated that of components for smartphones sold in indonesia must be locally produced this effectively banned new iphones from entering the market apple unwilling to lose access invested in rd centers in jakarta surabaya and batam launched training programs for local youth and established assembly and production operations in the country as a result indonesia developed a domestic manufacturing and tech ecosystem instead of remaining a mere importer the inorganic unrest in indonesia is not about democracy rights or freedom but an example of washingtons old imperial tricks the united states cannot tolerate a global south nation that refuses to kneel develops its own industries trades with china and russia on equal footing asserts its sovereignty in asean and refuses to be bullied into abandoning palestine jakartas rise terrifies the west because it exposes the myth that prosperity can only come by following world bank and imf dictates what america brands as civil society movements are in reality outsourced operations of destabilization designed to manufacture chaos and exploit real grievances what they are doing to jakarta today they already did to manila forty years ago with edsa america cannot allow a region of sovereign states to rise outside its orbit that is why indonesia is under attack and that is why all of asean must see through the sham because if jakarta falls the rest of the region will be next either in a war that will kill millions or continued western economic and industrial hegemony daniel long writes for various newspapers and journals on geopolitics including the manila times and asian century journal he has represented the philippines in multiple delegations to chinaas a press youth and social media influencer delegateand previously served as a speechwriter for senator imee marcos
